id	emotion
2719_0034_A_505	0.0032148752361536026,0.008297814056277275,0.06266588717699051,0.31530001759529114,0.23796406388282776,0.2516530156135559
2719_0034_A_506	0.009846070781350136,0.16193948686122894,0.38778260350227356,0.039700187742710114,0.03507803753018379,0.11822988092899323
2719_0034_A_507	0.0036179989110678434,0.02700273133814335,0.03218049183487892,0.2728712856769562,0.12022222578525543,0.2953365445137024
2719_0034_A_508	0.003091643564403057,0.022352702915668488,0.7469368577003479,0.14979295432567596,0.1157165914773941,0.22880123555660248
2719_0034_A_509	0.008075637742877007,0.006722873076796532,0.05317053198814392,1.6329543590545654,0.720072329044342,0.2457202523946762
2719_0034_A_510	0.008005000650882721,0.04888679087162018,0.15377801656723022,0.06303052604198456,0.029724109917879105,0.5144354104995728
2719_0034_A_513	0.007998581044375896,0.007552930153906345,0.023861534893512726,0.008035019040107727,0.07669920474290848,0.254535973072052
2719_0034_A_514	0.0038829578552395105,0.006991421803832054,0.02112915925681591,0.014477103017270565,0.05670025199651718,0.05760131776332855
2719_0034_A_515	0.01305265910923481,0.006759666837751865,0.034842148423194885,0.010105123743414879,0.10047711431980133,0.267818808555603
2719_0034_A_516	0.0223737433552742,0.08207310736179352,0.8627485036849976,0.0671062171459198,0.056502945721149445,0.25299903750419617
2719_0034_A_517	0.011343439109623432,0.023547429591417313,0.0372806079685688,0.0250261090695858,0.23862454295158386,0.2532472014427185
2719_0034_A_518	0.31617602705955505,0.6370560526847839,0.008071337826550007,0.02918349951505661,0.00801333412528038,0.04739663749933243
2719_0034_A_519	0.06622723489999771,0.13488732278347015,0.004541235975921154,0.032379381358623505,0.040685493499040604,0.14962594211101532
2719_0034_A_520	0.10733823478221893,0.04893210530281067,0.224196195602417,0.02085026353597641,0.6528844833374023,0.044165581464767456
2719_0034_A_521	0.018290719017386436,0.007188383489847183,0.0488637313246727,0.019563984125852585,0.2501768469810486,0.11941762268543243
2719_0034_A_522	0.2879844605922699,0.2078445851802826,0.004880260676145554,0.03508772701025009,0.007877367548644543,0.2823530435562134
2719_0034_A_523	0.021746322512626648,0.07423190027475357,0.09162751585245132,0.09674666821956635,0.18099083006381989,0.44468605518341064
2719_0034_A_524	0.003866966348141432,0.01675262488424778,0.03198082000017166,0.34031879901885986,0.05912758409976959,0.25186702609062195
2719_0034_A_528	0.008363818749785423,0.0351078063249588,0.46433937549591064,0.193524569272995,0.061479926109313965,0.09129369258880615
2719_0036_A_530	0.017664402723312378,0.010008175857365131,0.07096090912818909,0.05010607838630676,0.7835102677345276,0.016684699803590775
2719_0036_A_531	0.004137540236115456,0.005052246153354645,0.038424935191869736,0.019833894446492195,0.5514780282974243,0.01466014701873064
2719_0036_A_532	0.047419801354408264,0.07142536342144012,0.22560927271842957,0.09862153232097626,1.2283779382705688,0.06355245411396027
2719_0036_A_533	0.2015124261379242,0.16224080324172974,0.3675194978713989,0.160944402217865,0.35563430190086365,0.1366504430770874
2719_0036_A_534	0.003331757616251707,0.018001340329647064,0.6970081329345703,0.03200055658817291,0.03392195329070091,0.012231004424393177
2719_0036_A_535	0.06167583167552948,0.01245339959859848,0.03748566657304764,0.25706708431243896,0.6377068161964417,0.383871853351593
2719_0036_A_536	0.014287694357335567,0.03134988620877266,0.005031564738601446,0.04267197102308273,0.016786538064479828,1.637383222579956
2719_0036_A_537	0.007010502275079489,0.007191013544797897,0.004055441822856665,0.028998417779803276,0.028684956952929497,0.15754647552967072
2719_0038_A_558	0.007653855253010988,0.13263526558876038,0.00324398186057806,0.00535384938120842,0.006532300729304552,0.01177011989057064
2719_0036_A_538	0.010677598416805267,0.01624903455376625,0.004194077104330063,0.03337994962930679,0.012784813530743122,0.1978527009487152
2719_0037_A_539	0.021093683317303658,0.008067204616963863,0.01271391473710537,0.023857876658439636,0.05721595510840416,1.992640495300293
2719_0037_A_540	0.008988454937934875,0.009075986221432686,0.010751155205070972,0.016832400113344193,0.06010233610868454,0.3813198208808899
2719_0037_A_541	0.0038155633956193924,0.027843380346894264,0.5373967885971069,0.1838988959789276,0.07485416531562805,0.06343628466129303
2719_0037_A_542	0.048397231847047806,0.05570713430643082,0.051309194415807724,0.13257098197937012,0.05172128230333328,0.8293463587760925
2719_0037_A_543	0.49449071288108826,0.44522643089294434,0.016206851229071617,0.07938142120838165,0.06341353803873062,0.13695254921913147
2719_0037_A_544	0.02168930508196354,0.039615973830223083,0.04999472200870514,0.6593956351280212,0.04294168949127197,0.09362900257110596
2719_0037_A_545	0.006180420517921448,0.073595330119133,0.04973921179771423,0.011476258747279644,0.07469278573989868,0.02769303135573864
2719_0037_A_546	0.05699702352285385,0.09058700501918793,0.03384154289960861,0.06516052782535553,0.07948146015405655,0.3173671364784241
2719_0037_A_547	0.014090213924646378,0.06358606368303299,0.03995600342750549,0.6855288743972778,0.06858210265636444,0.3079265356063843
2719_0037_A_548	0.029152963310480118,0.15595178306102753,0.0047422125935554504,0.17625901103019714,0.017417263239622116,0.14754372835159302
2719_0037_A_549	0.033797360956668854,0.06169666349887848,0.03176919370889664,0.12941379845142365,0.008984968066215515,0.3769400119781494
2719_0037_A_550	0.03862179070711136,0.07310552150011063,0.02894946187734604,0.1539902687072754,0.019373811781406403,0.15887033939361572
2719_0038_A_551	0.013850683346390724,0.014872565865516663,0.00641152448952198,0.03091632016003132,0.041087422519922256,0.027344517409801483
2719_0038_A_552	0.18719308078289032,0.1814640313386917,0.010688354261219501,0.06550956517457962,0.01922120526432991,0.10996438562870026
2719_0038_A_553	0.043090954422950745,0.07681773602962494,0.009218920022249222,0.014947902411222458,0.007338041439652443,0.05447801202535629
2719_0038_A_554	0.11115153133869171,0.04064323753118515,0.007741957437247038,0.021404841914772987,0.005775696597993374,0.03461463749408722
2719_0038_A_555	0.0037779074627906084,0.09577885270118713,0.9241803884506226,0.11995622515678406,0.014834649860858917,0.030613694339990616
2719_0038_A_556	0.16455990076065063,0.554337739944458,0.0113239586353302,0.026926390826702118,0.007594117429107428,0.019650589674711227
2719_0038_A_557	0.10290245711803436,0.03077765926718712,0.016921784728765488,0.1117618978023529,0.14440907537937164,0.17860369384288788
2719_0038_A_559	0.018915388733148575,0.11930137872695923,0.0030608579982072115,0.006320326589047909,0.009486932307481766,0.011710159480571747
2719_0038_A_560	0.008754102513194084,0.03569965437054634,0.015375994145870209,0.16494429111480713,0.05401478707790375,0.018742064014077187
2719_0039_A_561	0.008115788921713829,0.04788197576999664,0.011680977419018745,0.0070572844706475735,0.005860819481313229,0.01815064251422882
2719_0039_A_562	0.005725902039557695,0.047054268419742584,0.009688133373856544,0.005817396566271782,0.0065701669082045555,0.008263537660241127
2719_0039_A_563	0.015989918261766434,0.013185244984924793,0.009003072045743465,0.011132976040244102,0.005826418288052082,0.010626934468746185
2719_0039_A_564	0.0422087199985981,0.05712064355611801,0.06101541593670845,0.09955772757530212,0.6374378800392151,0.056710608303546906
2719_0039_A_565	0.002443665871396661,0.048842690885066986,0.20481647551059723,0.057209938764572144,0.07956716418266296,0.18749681115150452
2719_0039_A_567	0.13231411576271057,0.3809341788291931,0.006930400617420673,0.02518613636493683,0.019848499447107315,0.07920508086681366
2719_0039_A_568	0.006882642395794392,0.08589299768209457,0.34756913781166077,0.02651660144329071,0.06792756915092468,0.10623490065336227
2719_0039_A_570	0.006553463637828827,0.056616514921188354,0.06248610466718674,0.012614989653229713,0.024740155786275864,0.13804571330547333
2719_0039_A_571	0.0064498791471123695,0.04297803342342377,0.2320089340209961,0.05994398519396782,0.07898644357919693,0.06490319967269897
2719_0039_A_572	0.00768277607858181,0.02084731124341488,0.22597429156303406,0.04642702266573906,0.09721554815769196,0.09866026043891907
2719_0039_A_573	0.004845103714615107,0.024764690548181534,0.033878833055496216,0.026086846366524696,0.05987025797367096,0.16254407167434692
2719_0039_A_574	0.03828233480453491,0.2537243068218231,0.027686763554811478,0.03908493369817734,0.043650075793266296,0.06556386500597
2719_0039_A_575	0.03828233480453491,0.2537243068218231,0.027686763554811478,0.03908493369817734,0.043650075793266296,0.06556386500597
2719_0039_A_576	0.004885039757937193,0.08503127843141556,0.12521077692508698,0.32286322116851807,0.18903228640556335,0.009210181422531605
2719_0039_A_577	0.01185777597129345,0.3985639810562134,0.05674824118614197,0.0636487677693367,0.021669138222932816,0.07896587252616882
2719_0039_A_578	0.002287166193127632,0.02763398364186287,0.013181132264435291,0.006276875734329224,0.016015952453017235,0.05368484556674957
2719_0039_A_579	0.009334884583950043,0.6156303286552429,0.8371134996414185,0.23558221757411957,0.018327761441469193,0.06226952746510506
2719_0039_A_580	0.015117790549993515,0.07560935616493225,0.15322312712669373,0.04146952927112579,2.4205503463745117,0.059967733919620514
2719_0039_A_581	0.04371362552046776,1.1625062227249146,0.03939442336559296,0.05259086936712265,0.014532781206071377,0.041064321994781494
2719_0039_A_582	0.01854701153934002,0.01598931849002838,0.2127402126789093,0.012088526040315628,0.1136479452252388,0.5068576335906982
2719_0039_A_583	0.026500912383198738,0.052796870470047,1.480578899383545,0.007624913938343525,0.0732947438955307,0.08410730957984924
2719_0039_A_593	0.03725200146436691,0.08486197143793106,0.025543026626110077,0.08695988357067108,0.4124480187892914,0.04659632593393326
2719_0040_A_599	0.02278711460530758,0.20526275038719177,0.06536518782377243,0.03555889427661896,0.016691133379936218,0.02581443265080452
2719_0040_A_600	0.0057532284408807755,0.03732886165380478,0.09516339004039764,0.051748137921094894,0.0384758859872818,0.5161087512969971
2719_0040_A_601	0.007890472188591957,0.040059033781290054,0.1356978565454483,0.026074038818478584,0.04458143562078476,1.006427526473999
2719_0040_A_603	0.0263424813747406,0.6287480592727661,0.2734183669090271,0.03761376813054085,0.07696834951639175,0.1142369955778122
2719_0040_A_605	0.02278711460530758,0.20526275038719177,0.06536518782377243,0.03555889427661896,0.016691133379936218,0.02581443265080452
2719_0040_A_606	0.08637867867946625,0.17752675712108612,0.019052617251873016,0.06668789684772491,0.03816382959485054,0.08860728144645691
2719_0040_A_607	0.0280293021351099,0.89581298828125,0.012416919693350792,0.050457730889320374,0.038213521242141724,0.019523413851857185
2719_0040_A_610	0.025496983900666237,0.014613239094614983,0.008365883491933346,0.10247080028057098,0.05967211723327637,0.12056133896112442
2719_0040_A_611	0.02860143780708313,0.115613654255867,0.00703721959143877,0.18294847011566162,0.012687494978308678,0.11989127844572067
2719_0040_A_614	0.05138889700174332,0.48770904541015625,0.16234423220157623,0.13412714004516602,0.012819278985261917,0.04635190591216087
2719_0040_A_616	0.007111965678632259,0.08025713264942169,0.015911441296339035,0.008451221510767937,0.022654520347714424,0.006771773099899292
2719_0040_A_618	0.011099008843302727,0.11365649104118347,0.13745853304862976,0.13893704116344452,0.0846429169178009,0.03141134977340698
2719_0040_A_619	0.007445055991411209,0.34198078513145447,0.03255796432495117,0.054044514894485474,0.014758544974029064,0.041882723569869995
2719_0040_A_624	0.032843660563230515,0.6321128606796265,0.00734364939853549,0.03167320415377617,0.0055104149505496025,0.04475349187850952
2719_0040_A_628	0.10696856677532196,0.32569894194602966,0.2529890537261963,0.018328674137592316,0.021896151825785637,0.17469331622123718
2719_0039_A_584	0.02875760942697525,0.08728736639022827,0.9876846075057983,0.04219399392604828,0.03150210902094841,0.2975952625274658
2719_0039_A_585	0.011514535173773766,0.029145916923880577,0.26483088731765747,0.029424600303173065,1.6630134582519531,0.015384813770651817
2719_0039_A_586	0.004074898548424244,0.009348957799375057,0.029586758464574814,0.01592622511088848,0.09031876176595688,0.007021572440862656
2719_0039_A_587	0.020006131380796432,0.12439210712909698,0.22948403656482697,0.08846580982208252,0.2903488874435425,0.08054526895284653
2719_0039_A_588	0.008977713994681835,0.3870845437049866,0.1834651529788971,0.05579821765422821,0.01109608355909586,0.03412121906876564
2719_0039_A_589	0.03676354140043259,0.31269383430480957,0.008149136789143085,0.05604112148284912,0.021873818710446358,0.05003395676612854
2719_0039_A_590	0.03717292845249176,0.44756078720092773,0.00969807617366314,0.03814145177602768,0.01105247437953949,0.02156318724155426
2719_0039_A_591	0.03342742472887039,0.0632055476307869,0.152751162648201,0.3513878881931305,0.09751802682876587,0.1287221610546112
2719_0039_A_592	0.024188023060560226,0.03715614601969719,0.15783903002738953,0.35958409309387207,0.2987669110298157,0.2147209346294403
2719_0040_A_597	0.02223275974392891,0.41559433937072754,0.003359624184668064,0.018242809921503067,0.01653395965695381,0.0682598128914833
2719_0040_A_608	0.0066740745678544044,0.0509546622633934,0.005987035110592842,0.009329304099082947,0.051521845161914825,0.020513713359832764
2719_0040_A_609	0.004922643303871155,0.03707314282655716,0.0057878755033016205,0.015835173428058624,0.025493983179330826,0.010754209943115711
2719_0040_A_612	0.01927623338997364,0.3179543614387512,0.01864069327712059,0.043403685092926025,0.010161412879824638,0.06787222623825073
2719_0040_A_615	0.005120089277625084,0.03690526261925697,0.02084476687014103,0.005623313598334789,0.03971577063202858,0.005331150721758604
2719_0040_A_617	0.011233305558562279,0.0415005087852478,0.024509886279702187,0.004586377181112766,0.05125360190868378,0.00708442647010088
2719_0040_A_620	0.0386587493121624,0.1215127557516098,0.005933698266744614,0.022532394155859947,0.01028687134385109,0.03499031811952591
2719_0040_A_621	0.07594829797744751,0.2520948052406311,0.0038825105875730515,0.016591893509030342,0.005873267538845539,0.10908398032188416
2719_0040_A_623	0.041333675384521484,0.9625030755996704,0.09287558495998383,0.042065251618623734,0.008268780075013638,0.06350816041231155
2719_0040_A_625	0.027593687176704407,0.07890065014362335,0.040863581001758575,0.0055971890687942505,0.046641431748867035,0.02454528957605362
2719_0040_A_626	0.036837343126535416,0.1062973141670227,0.030172627419233322,0.008965075947344303,0.022721409797668457,0.01678311452269554
2719_0040_A_627	0.039350032806396484,0.02690240554511547,0.009495828300714493,0.004446280188858509,0.020974894985556602,0.02686838060617447
